target,ids,date,flag,user,text,text_processed
4,1557323062,Sun Apr 19 03:23:44 PDT 2009,NO_QUERY,thesomeex,@100bpm Thanks for the follow! Your blog is quite informative. I am rooting for the PBT guys. ,"['bpm', 'thank', 'follow', 'blog', 'quit', 'inform', 'root', 'pbt', 'guy']"
0,1984794017,Sun May 31 15:49:21 PDT 2009,NO_QUERY,thebollywoodfan,@LoveBollywood I missed listening live  Great interview; she packs such oomph in her speech alone! Is Neelam Jewels still on Linking Rd?,"['lovebollywood', 'miss', 'listen', 'live', 'great', 'interview', 'pack', 'oomph', 'speech', 'alon', 'neelam', 'jewel', 'still', 'link', 'rd']"
4,1795408653,Thu May 14 07:43:17 PDT 2009,NO_QUERY,jesheppard,"thinks today will be long, but rewarding  2 more days until A.J.'s wedding!","['think', 'today', 'long', 'reward', 'day', 'wed']"
0,2260733754,Sat Jun 20 19:41:25 PDT 2009,NO_QUERY,josiahromoser,&quot;year one&quot; without my lady ,"['quot', 'year', 'quot', 'without', 'ladi']"
4,1979740244,Sun May 31 04:18:48 PDT 2009,NO_QUERY,pimwalun,@poor_dog wow wow lovely postcard ,"['poor', 'wow', 'wow', 'love', 'postcard']"
4,2179342383,Mon Jun 15 08:58:38 PDT 2009,NO_QUERY,Minerveca,@Mommykins41 yell at me I can take it! ,"['mommykin', 'yell']"
0,1550987427,Sat Apr 18 07:50:02 PDT 2009,NO_QUERY,superheroako,"My sisters's dragging me to go upstairs already. So, good night. I wish I had a computer in my room. ","['sister', 'drag', 'go', 'upstair', 'alreadi', 'good', 'night', 'wish', 'comput', 'room']"
0,2176053692,Mon Jun 15 02:46:44 PDT 2009,NO_QUERY,Liliiux,"@djerictm haha no I don't like sports, but why did u ask? ","['djerictm', 'haha', 'like', 'sport', 'whi', 'ask']"
4,2180047313,Mon Jun 15 09:56:25 PDT 2009,NO_QUERY,KamiloOtalvaro,Special Tour Dates now  On myspace.com &gt;&gt; http://twurl.nl/8tb0wf,"['special', 'tour', 'date', 'gt', 'gt']"
0,2200312285,Tue Jun 16 18:43:35 PDT 2009,NO_QUERY,oOoOmSjOnesOoOo,Noooo they tooook Keviiin ,"['noooo', 'tooook', 'keviiin']"
0,2254508774,Sat Jun 20 09:51:31 PDT 2009,NO_QUERY,nathalie4494,"I think i'm going to watch a film now, crappy weather here ","['think', 'go', 'watch', 'film', 'crappi', 'weather']"
0,2324401774,Thu Jun 25 03:04:10 PDT 2009,NO_QUERY,asteroidweed,@sparklingwhine comms seriously make flists unreadable ,"['sparklingwhin', 'comm', 'serious', 'make', 'flist', 'unread']"
0,1751573821,Sat May 09 19:46:05 PDT 2009,NO_QUERY,jennybennytoe,I'm missing good seats for paramore for prom!!! ,"['miss', 'good', 'seat', 'paramor', 'prom']"
0,2063360967,Sun Jun 07 02:20:52 PDT 2009,NO_QUERY,DiyanaRazinah,I sew fat T_T I should just shoot myself cause I can't fit into any dresses ,"['sew', 'fat', 'shoot', 'caus', 'fit', 'ani', 'dress']"
0,2204371698,Wed Jun 17 02:02:29 PDT 2009,NO_QUERY,adrianacisneros,No one called ,['call']
4,2002043944,Tue Jun 02 02:57:27 PDT 2009,NO_QUERY,akorshunow,"@whitezaichik ну так �?то ж не �?рочно, как �? понимаю ",['whitezaichik']
0,2263512027,Sun Jun 21 01:00:58 PDT 2009,NO_QUERY,tonygunshow19,"sleeping in a real bed. well couch, but its better than a car. except no more rocky mountain view ","['sleep', 'real', 'bed', 'well', 'couch', 'better', 'car', 'except', 'rocki', 'mountain', 'view']"
4,2061248148,Sat Jun 06 20:28:40 PDT 2009,NO_QUERY,dansatwit,Today was another Wrench-Turner's Olympics. I nearly failed the weight lifting competition... ,"['today', 'wa', 'anoth', 'wrench', 'turner', 'olymp', 'nearli', 'fail', 'weight', 'lift']"
4,1958134551,Fri May 29 02:46:43 PDT 2009,NO_QUERY,drilbu,"New rules say 1 #followfriday &quot;pimping&quot; per tweet. So this week I'm going for @beansbox , great Web design studio in HK ","['new', 'rule', 'say', 'followfriday', 'quot', 'pimp', 'quot', 'tweet', 'week', 'go', 'beansbox', 'great', 'web', 'design', 'studio', 'hk']"
4,1827405358,Sun May 17 10:38:29 PDT 2009,NO_QUERY,travisking,@emoisforluvers I hope you have fun at Trek ,"['emoisforluv', 'hope', 'fun', 'trek']"
0,1988686719,Sun May 31 23:05:06 PDT 2009,NO_QUERY,angkvar,watching lion king mufasa just died ,"['watch', 'lion', 'king', 'mufasa']"
0,2068411582,Sun Jun 07 14:02:08 PDT 2009,NO_QUERY,Fififath,What? What? WHAT???? How did Yasmina win?!?! Silly Sir Alan's gut instinct!! ,"['yasmina', 'win', 'silli', 'sir', 'alan', 'gut', 'instinct']"
0,1985710533,Sun May 31 17:37:39 PDT 2009,NO_QUERY,StephMuntean,@colchester i tried to call back ,"['colchest', 'call', 'back']"
0,2286567082,Mon Jun 22 16:37:21 PDT 2009,NO_QUERY,misscece,I want my baby back!!!! ,"['babi', 'back']"
0,2222038449,Thu Jun 18 06:24:14 PDT 2009,NO_QUERY,courtnee__d,Ah! The BIGGEST spider just fell into my jonas brothers backpack!  ohh gee,"['ah', 'biggest', 'spider', 'fell', 'brother', 'backpack', 'ohh', 'gee']"
0,2217644493,Wed Jun 17 21:10:02 PDT 2009,NO_QUERY,katcarbeth,getting ready to watch living proof oh yahh carrie is gone for 5 weeks she left us  i so sad,"['get', 'readi', 'watch', 'live', 'proof', 'oh', 'yahh', 'carri', 'gone', 'week', 'left', 'sad']"
4,1677461060,Sat May 02 02:11:46 PDT 2009,NO_QUERY,oohlookacat,"@MeetNiroim watching you sing now, ur arm waving skills are spectacular ","['meetniroim', 'watch', 'sing', 'ur', 'arm', 'wave', 'skill', 'spectacular']"
4,1755282313,Sun May 10 08:44:14 PDT 2009,NO_QUERY,meganathena,@britttnicole Hey Brit  I love your covers ,"['britttnicol', 'hey', 'brit', 'love', 'cover']"
4,1557633989,Sun Apr 19 05:14:13 PDT 2009,NO_QUERY,EileenMarshall,@Tracy_Austin Thanks Tracy. I hope we'll meet soon. ,"['traci', 'austin', 'thank', 'traci', 'hope', 'meet', 'soon']"
4,1836399858,Mon May 18 07:55:46 PDT 2009,NO_QUERY,josiediamond1,setting up my phone for twitter ,"['set', 'phone', 'twitter']"
4,1695221167,Mon May 04 05:33:42 PDT 2009,NO_QUERY,powerpoole,@nicolagreco K - I can hack if I have directions   have multiple social net sites &amp; I think this is a cool add but we chose not 2 go MU,"['nicolagreco', 'hack', 'direct', 'multipl', 'social', 'net', 'site', 'amp', 'think', 'cool', 'add', 'chose', 'go']"
0,1685921090,Sun May 03 02:47:29 PDT 2009,NO_QUERY,Babsssss,@janejagger Is that all you're worried about? What anout me ?  LOL.,"['janejagg', 'worri', 'anout', 'lol']"
4,1956685662,Thu May 28 22:26:22 PDT 2009,NO_QUERY,LouiseBecky,CAN'T WAIT FOR DEMIS NEW ALBUM!!!!   ,"['wait', 'new', 'album']"
4,2052915474,Sat Jun 06 02:31:51 PDT 2009,NO_QUERY,liz_dicko,@mksassine agreeeeeeeeed. thanks for your recommendation missy ,"['mksassin', 'agreeeeeeee', 'thank', 'recommend', 'missi']"
0,1983845043,Sun May 31 13:56:55 PDT 2009,NO_QUERY,jacielane,Left Lafayette and I miss it already   Ready to start my new job tomorrow. I need that money.,"['left', 'lafayett', 'miss', 'alreadi', 'readi', 'start', 'new', 'job', 'tomorrow', 'need', 'money']"
4,1956941718,Thu May 28 23:05:12 PDT 2009,NO_QUERY,missie26,"@angelayee  kool, now walk away do not put it back in there. ","['angelaye', 'kool', 'walk', 'away', 'put', 'back']"
4,1964241119,Fri May 29 13:56:10 PDT 2009,NO_QUERY,blackbirdsings,I've started making up some little packs of goodies for my Etsy shop update in June while watching TV tonight. ,"['start', 'make', 'littl', 'pack', 'goodi', 'etsi', 'shop', 'updat', 'june', 'watch', 'tv', 'tonight']"
4,1564218214,Mon Apr 20 02:23:01 PDT 2009,NO_QUERY,creativewax,"@imgiseverything cool, will give it a go i think then ","['imgiseveryth', 'cool', 'give', 'go', 'think']"
0,2295292381,Tue Jun 23 07:44:18 PDT 2009,NO_QUERY,Mutatedblob,Just had the sacriest dream ever. Can't seem to fall back asleep. ,"['sacriest', 'dream', 'ever', 'seem', 'fall', 'back', 'asleep']"
0,2175689457,Mon Jun 15 01:42:30 PDT 2009,NO_QUERY,suddentwilight,@partywithneha darn girl.. gr8 nails.. my look like stubby knobs ,"['partywithneha', 'darn', 'gr', 'look', 'like', 'stubbi', 'knob']"
4,1996254749,Mon Jun 01 14:46:57 PDT 2009,NO_QUERY,nandacardoso_,@ddlovato you are so amazing! i love you  you will go to brazil this eyar?,"['ddlovato', 'amaz', 'love', 'go', 'brazil', 'eyar']"
4,1979613197,Sun May 31 03:48:06 PDT 2009,NO_QUERY,emriko,"@briaaaa: ha, me either! ilysoulm8. ","['briaaaa', 'either', 'ilysoulm']"
0,1694667777,Mon May 04 03:38:26 PDT 2009,NO_QUERY,PatrickDeMars,is wide awake at 630 AM. With major heartburn. ,"['wide', 'awak', 'major', 'heartburn']"
4,2176375089,Mon Jun 15 03:42:08 PDT 2009,NO_QUERY,imrui,"I was like, playing these songs over and over again..  ♫ http://blip.fm/~892ur","['wa', 'like', 'play', 'song', 'ur']"
0,2287982904,Mon Jun 22 18:33:36 PDT 2009,NO_QUERY,debbie_ann77,I just found out I have an enormous bruise on my upper calf just below the back of my knee...OUCHIE don't know how I did it ,"['found', 'enorm', 'bruis', 'upper', 'calf', 'back', 'know']"
4,2182680469,Mon Jun 15 13:29:38 PDT 2009,NO_QUERY,poetry_lady,Not too bad...  They put me in the 'expert traveler' security line.  ,"['put', 'expert', 'travel', 'secur', 'line']"
0,1995361057,Mon Jun 01 13:22:01 PDT 2009,NO_QUERY,itsandyhorton,Not happy Bath just lost 3 of their best players ,"['happi', 'bath', 'lost', 'best', 'player']"
4,2187251462,Mon Jun 15 20:00:43 PDT 2009,NO_QUERY,HelluhShelby,Yes. Why? I love you a lot.   i think my mon is going to let you stay with us before you leave.,"['ye', 'whi', 'love', 'lot', 'think', 'go', 'let', 'stay', 'befor', 'leav']"
0,2219548495,Thu Jun 18 00:47:46 PDT 2009,NO_QUERY,themusicblogger,sumasakit na din ulo ko. i need pornstar500 mg. and vit heart.   http://plurk.com/p/11tndx,"['sumasakit', 'ulo', 'need', 'pornstar', 'mg', 'vit', 'heart']"
4,2053435867,Sat Jun 06 04:32:49 PDT 2009,NO_QUERY,gorgeousdhayen,"@stoberitrixie it means, hey there! o kaya sup! hehe batian nila un, pero ang literal meaning nia tlga how are you. ","['stoberitrixi', 'mean', 'hey', 'kaya', 'sup', 'hehe', 'batian', 'nila', 'ang', 'liter', 'mean', 'nia', 'tlga']"
4,2045221721,Fri Jun 05 10:24:50 PDT 2009,NO_QUERY,abzee,getting ready for my bro's birthday meal out... going to a teppanyaki place ,"['get', 'readi', 'bro', 'birthday', 'meal', 'go', 'teppanyaki', 'place']"
0,2295396533,Tue Jun 23 07:52:26 PDT 2009,NO_QUERY,zinabrown,I can't get the AC temp set perfectly it is either too hot or too cold. ,"['get', 'ac', 'temp', 'set', 'perfectli', 'either', 'hot', 'cold']"
0,2178977585,Mon Jun 15 08:28:26 PDT 2009,NO_QUERY,glittermonkey,"@saralovesyou I spent 6+ yrs in the trenches at GMAC in IT. The systems are super old, super fragile and the major bottlenecks ","['saralovesy', 'spent', 'yr', 'trench', 'gmac', 'system', 'super', 'old', 'super', 'fragil', 'major', 'bottleneck']"
0,2217281979,Wed Jun 17 20:38:48 PDT 2009,NO_QUERY,flyordie0,@SoonerLaw83 As soon as possible. Which probably isn't soon. ,"['soonerlaw', 'soon', 'possibl', 'probabl', 'soon']"
4,2045806884,Fri Jun 05 11:15:52 PDT 2009,NO_QUERY,BootstrapBook,@CrownMarkBakery I'm sorry you didn't get it this week! I'll just go ahead and enter you for next week...and see what strings I can pull ,"['crownmarkbakeri', 'sorri', 'get', 'week', 'go', 'ahead', 'enter', 'next', 'see', 'string', 'pull']"
4,2005926265,Tue Jun 02 10:23:25 PDT 2009,NO_QUERY,JEShimko,@lovemacyleigh how did it go? ,"['lovemacyleigh', 'go']"
4,1825181770,Sun May 17 04:41:49 PDT 2009,NO_QUERY,aiaatienza26,DAVID ARCHULETA! you ROCK! i LOVE you sooo much! you're concert was soooo fun! ,"['david', 'archuleta', 'rock', 'love', 'sooo', 'much', 'concert', 'wa', 'soooo', 'fun']"
4,1993162108,Mon Jun 01 09:55:56 PDT 2009,NO_QUERY,Carry41,@Figliuolo  and she's bossy to boot!! ,"['figliuolo', 'bossi', 'boot']"
0,2322801643,Wed Jun 24 23:18:06 PDT 2009,NO_QUERY,_KSD_,"@SVUBuddha Aww.  Well, I have to wait until July for my fun trips, too. But I am excited... And yes, @Kimmy6313, my sis is coming too. ","['svubuddha', 'aww', 'well', 'wait', 'juli', 'fun', 'trip', 'ye', 'kimmi']"
0,2230777899,Thu Jun 18 17:35:28 PDT 2009,NO_QUERY,LeahFace4,chillen at home. ahh it's supposed to storm alot tonight. ,"['chillen', 'home', 'ahh', 'suppos', 'storm', 'alot', 'tonight']"
0,2264732186,Sun Jun 21 04:46:56 PDT 2009,NO_QUERY,tittyruxpin,work all day ,"['work', 'day']"
4,1964121878,Fri May 29 13:45:24 PDT 2009,NO_QUERY,Kamikaze_Sixx,"@ThisIsChrisR lol...yea at least it's not just Chris...but this IS Chris...like if u don't know, now u know ","['thisischrisr', 'least', 'know', 'know']"
0,2191940514,Tue Jun 16 06:14:19 PDT 2009,NO_QUERY,moirafae,F-ING LATE NAP YESTERDAY ... RAWR. My sleep schedule is so out of whack. Been trying to sleep for four hours now. Status: Finally sleepy. ,"['f', 'ing', 'late', 'nap', 'yesterday', 'rawr', 'sleep', 'schedul', 'whack', 'sleep', 'four', 'hour', 'statu', 'final', 'sleepi']"
4,1556589712,Sat Apr 18 23:27:42 PDT 2009,NO_QUERY,newlund,Some warm pakodas and cool chutney would be nice right about now ,"['warm', 'pakoda', 'cool', 'chutney', 'would', 'nice', 'right']"
0,2014640395,Wed Jun 03 02:11:55 PDT 2009,NO_QUERY,CarlaaLOUISE,wants a new backgroundd BUT gotta do hospo recipe first ,"['new', 'backgroundd', 'got', 'hospo', 'recip', 'first']"
4,1973792813,Sat May 30 11:50:41 PDT 2009,NO_QUERY,CharlotteTwine,Yay to Shaun Smith  He is amazingg.,"['yay', 'shaun', 'smith', 'amazingg']"
0,2265117787,Sun Jun 21 05:50:03 PDT 2009,NO_QUERY,StephanieEllen,I miss Jonathan From Spotify  he was my friend.,"['miss', 'jonathan', 'spotifi', 'wa', 'friend']"
0,2178076966,Mon Jun 15 07:09:37 PDT 2009,NO_QUERY,kohlmanwebster,"shower, mechanic, workkk. love is leaving tonight ","['shower', 'mechan', 'workkk', 'love', 'leav', 'tonight']"
0,1881939153,Fri May 22 05:53:59 PDT 2009,NO_QUERY,MilosPaprica,"Friday, payday! Or more like, bill paying day ","['friday', 'payday', 'like', 'bill', 'pay', 'day']"
4,1973087715,Sat May 30 10:27:41 PDT 2009,NO_QUERY,tatihdez, so many work,"['mani', 'work']"
0,2327855290,Thu Jun 25 08:52:14 PDT 2009,NO_QUERY,tiffett,"How do I find out what style of glasses will suit my face, my personality AND my work environtment? Blergh, I need a glasses guide. ","['find', 'style', 'glass', 'suit', 'person', 'work', 'environt', 'blergh', 'need', 'glass', 'guid']"
0,2246914637,Fri Jun 19 18:18:47 PDT 2009,NO_QUERY,bslistener,@smosh The trending topics are talked about like 10 times a minute. I dont think EASY POOP will be talked about that much ,"['smosh', 'trend', 'topic', 'talk', 'like', 'time', 'dont', 'think', 'easi', 'poop', 'talk', 'much']"
4,1963997680,Fri May 29 13:34:09 PDT 2009,NO_QUERY,hellotherejenny,MALL MADNESS! ,"['mall', 'mad']"
0,2068254757,Sun Jun 07 13:46:00 PDT 2009,NO_QUERY,Whisper63,@DanielFielding Ye I heard summet about that...be a shame if it happened ,"['danielfield', 'ye', 'heard', 'summet', 'shame', 'happen']"
0,2217645078,Wed Jun 17 21:10:04 PDT 2009,NO_QUERY,tyblanco,Dropped Abby off about 12 hours ago. I already miss her ,"['drop', 'abbi', 'hour', 'ago', 'alreadi', 'miss']"
0,2252201544,Sat Jun 20 05:42:56 PDT 2009,NO_QUERY,kbktea,I think my breathing is getting worse. gonna call the doctor again. ,"['think', 'breath', 'get', 'wors', 'gon', 'call', 'doctor']"
0,2067103444,Sun Jun 07 11:45:11 PDT 2009,NO_QUERY,chellebeatx3,@xt0rrent well then thats less songs! and videos ,"['xt', 'rrent', 'well', 'song', 'video']"
0,2252842343,Sat Jun 20 07:06:07 PDT 2009,NO_QUERY,xxjaylovesxx,its raining..     photoshoot today ..then work the whole week.,"['photoshoot', 'today', 'work', 'whole', 'week']"
0,1990932946,Mon Jun 01 06:03:42 PDT 2009,NO_QUERY,wyndwitch,@kitwitch  Aww hope it is nothing to worry about,"['kitwitch', 'aww', 'hope', 'noth', 'worri']"
0,1677699296,Sat May 02 03:30:22 PDT 2009,NO_QUERY,MsAstri,It's Saturday and the weather is lovely...and I'm going to school. ,"['saturday', 'weather', 'go', 'school']"
4,1792820011,Thu May 14 00:21:20 PDT 2009,NO_QUERY,IdilYusuf,exploring twitter ,"['explor', 'twitter']"
4,2057334784,Sat Jun 06 12:48:39 PDT 2009,NO_QUERY,TheNotoriousJEN,@KhadyJs which day will that be? Sat I hope. ,"['khadyj', 'day', 'sat', 'hope']"
4,2055666324,Sat Jun 06 09:44:08 PDT 2009,NO_QUERY,Sobk13,"@sleeprun No, nothing bad; he was lovely but lived a long way away! Sorry 2 hear about girl - it's gonna sting 4 sure, but u'll make it ","['sleeprun', 'noth', 'bad', 'wa', 'love', 'live', 'long', 'way', 'away', 'sorri', 'hear', 'girl', 'gon', 'sting', 'sure', 'make']"
0,1548307862,Fri Apr 17 20:35:51 PDT 2009,NO_QUERY,mickyyoochun,"@rainbow_sauce ya srsly  but I had to kiss TVXQ members, it wasn't that bad 8)..","['rainbow', 'sauc', 'srsli', 'kiss', 'tvxq', 'member', 'bad']"
4,1694858699,Mon May 04 04:23:29 PDT 2009,NO_QUERY,minako_ririinu,i've heard Basment Jaxx's new song &quot;Raindrops&quot;...that's fantastic!!! and makes me dancing  i can't wait Fuji Rock Festival...,"['heard', 'basment', 'jaxx', 'new', 'song', 'quot', 'raindrop', 'quot', 'fantast', 'make', 'danc', 'wait', 'fuji', 'rock']"
4,2192043803,Tue Jun 16 06:24:52 PDT 2009,NO_QUERY,missandree,"@heathernoye Who-socks, CUTE! I love it! Now I am all the more curious ","['heathernoy', 'sock', 'cute', 'love', 'curiou']"
0,2241452408,Fri Jun 19 10:58:12 PDT 2009,NO_QUERY,STurnerCR,I miss my Dad. ,"['miss', 'dad']"
0,2180242315,Mon Jun 15 10:12:07 PDT 2009,NO_QUERY,retrodancefreak,"actually, Nettie say no because they probably clash with 100000 bands I wanna see ","['actual', 'netti', 'say', 'becaus', 'probabl', 'clash', 'band', 'wan', 'see']"
4,1980515723,Sun May 31 06:58:00 PDT 2009,NO_QUERY,NKgirl_Kelly,"@Itsmee_twitchez It was great meeting you, too!! Can't believe I was there 8 hours--didn't feel like it --so much fun ","['itsme', 'twitchez', 'wa', 'great', 'meet', 'believ', 'wa', 'hour', 'feel', 'like', 'much', 'fun']"
0,2222206582,Thu Jun 18 06:39:11 PDT 2009,NO_QUERY,Isanou,"@rainydaygoods wow, I'm so jealous. Here am I at work, freezing in my office because of the air conditioning I can't turn down ","['rainydaygood', 'wow', 'jealou', 'work', 'freez', 'offic', 'becaus', 'air', 'condit', 'turn']"
0,2069983103,Sun Jun 07 16:53:26 PDT 2009,NO_QUERY,theginghamdiva,Still at work. 11 to 930 Sundays blows. I begged to leave but it appears ill be watching the Tonys from chez pit ,"['still', 'work', 'sunday', 'blow', 'beg', 'leav', 'appear', 'watch', 'toni', 'chez', 'pit']"
4,1999893657,Mon Jun 01 21:00:57 PDT 2009,NO_QUERY,vigilo,"@timothythompson Trebuchet to hurl hams, hmm....... Can I get a picture of that? ","['timothythompson', 'trebuchet', 'hurl', 'get', 'pictur']"
4,1975455266,Sat May 30 15:11:34 PDT 2009,NO_QUERY,rossval,So happy right now. For many different reasons ,"['happi', 'right', 'mani', 'differ', 'reason']"
0,1825583507,Sun May 17 06:12:01 PDT 2009,NO_QUERY,xavier_albano,Why do I have to like someone if that someone don't like me?! Love is 1 of the worst things that can happen to someone!!! It's so boring ,"['whi', 'like', 'someon', 'someon', 'like', 'love', 'worst', 'thing', 'happen', 'someon', 'bore']"
4,1695106396,Mon May 04 05:13:14 PDT 2009,NO_QUERY,hallahmarie,"@GatorBat44 What you said about aj made no sense,hahaha. What were you talking about? And I loved that picture of you and colin! ","['gatorbat', 'said', 'aj', 'made', 'hahaha', 'talk', 'love', 'pictur', 'colin']"
4,2061966166,Sat Jun 06 22:01:12 PDT 2009,NO_QUERY,jhaggard1,@HeatherNAz I like to wait for the guest to show up and then I hand them a mop. Then I go see a movie ,"['heathernaz', 'like', 'wait', 'guest', 'show', 'hand', 'mop', 'go', 'see', 'movi']"
0,2013319650,Tue Jun 02 22:23:45 PDT 2009,NO_QUERY,krist0ph3r,@hardik that's one of the downsides of my job. no stock dealing shealing allowed!!! ,"['hardik', 'downsid', 'job', 'stock', 'deal', 'sheal', 'allow']"
0,2056961299,Sat Jun 06 12:06:51 PDT 2009,NO_QUERY,TkTwilight,tummy hurts. ,"['tummi', 'hurt']"
0,2016155166,Wed Jun 03 06:16:16 PDT 2009,NO_QUERY,Feliza_R,"And yes. I did miss you, Jon.  I wish you were here.","['ye', 'miss', 'jon', 'wish']"
